bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1651	[BUG]  [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.textBuffer,  0,  this.urlSafe.length  +  1);  [CE]  ';'  expected  [FE]                  ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.textBuffer,  0,  this.urlSafe.length  +  1);  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(CHUNK_SEPARATOR,  0,  this.textBuffer,  0,  this.urlSafe.length  +  1);	  System.arraycopy(CHUNK_SEPARATOR,    0,    this.textBuffer,    0,    this.urlSafe.length);    	non-compiled	[CE]  ';'  expected	418	None	replace
1652	[BUG]  [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.textBuffer,  0,  this.urlSafe.length  -  2);  [CE]  ';'  expected  [FE]                    ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.textBuffer,  0,  this.urlSafe.length  -  2);  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(CHUNK_SEPARATOR,  0,  this.textBuffer,  0,  this.urlSafe.length  -  2);	  System.arraycopy(CHUNK_SEPARATOR,    0,    this.textBuffer,    0,    this.urlSafe.length);    	non-compiled	[CE]  ';'  expected	418	None	replace
1653	[BUG]  [BUGGY]  System.arraycopy(this.urlSafe,  0,  this.textBuffer,  0,  this.urlSafe.length);  [CE]  ';'  expected  [FE]                      ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(this.urlSafe,  0,  this.textBuffer,  0,  this.urlSafe.length);  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(this.urlSafe,  0,  this.textBuffer,  0,  this.urlSafe.length);	  System.arraycopy(CHUNK_SEPARATOR,    0,    this.textBuffer,    0,    this.urlSafe.length);    	non-compiled	[CE]  ';'  expected	418	None	replace
1654	[BUG]  [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.urlSafe,  0,  this.textBuffer.length);  [CE]  ';'  expected  [FE]                        ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.urlSafe,  0,  this.textBuffer.length);  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(CHUNK_SEPARATOR,  0,  this.urlSafe,  0,  this.textBuffer.length);	  System.arraycopy(CHUNK_SEPARATOR,    0,    this.textBuffer,    0,    this.urlSafe.length);    	non-compiled	[CE]  ';'  expected	418	None	replace
1655	[BUG]  [BUGGY]  if(urlSafe!=  null)  {  System.arraycopy(CHUNK_SEPARATOR,  0,  urlSafe,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [CE]  ';'  expected  [FE]                  ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  if(urlSafe!=  null)  {  System.arraycopy(CHUNK_SEPARATOR,  0,  urlSafe,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	if(urlSafe!=  null)  {  System.arraycopy(CHUNK_SEPARATOR,  0,  urlSafe,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }	  System.arraycopy(CHUNK_SEPARATOR,    0,    urlSafe,    0,    urlSafe.length);    this.lineSeparator    =    urlSafe;    	non-compiled	[CE]  ';'  expected	181	None	replace
1656	[BUG]  [BUGGY]  if(urlSafe  ==  null)  {  System.arraycopy(CHUNK_SEPARATOR,  0,  urlSafe,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [CE]  ';'  expected  [FE]                    ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  if(urlSafe  ==  null)  {  System.arraycopy(CHUNK_SEPARATOR,  0,  urlSafe,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	if(urlSafe  ==  null)  {  System.arraycopy(CHUNK_SEPARATOR,  0,  urlSafe,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }	  System.arraycopy(CHUNK_SEPARATOR,    0,    urlSafe,    0,    urlSafe.length);    this.lineSeparator    =    urlSafe;    	non-compiled	[CE]  ';'  expected	181	None	replace
1657	[BUG]  [BUGGY]  if(urlSafe  instanceof  byte[])  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [CE]  ';'  expected  [FE]                      ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  if(urlSafe  instanceof  byte[])  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	if(urlSafe  instanceof  byte[])  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }	  System.arraycopy(CHUNK_SEPARATOR,    0,    urlSafe,    0,    urlSafe.length);    this.lineSeparator    =    urlSafe;    	non-compiled	[CE]  ';'  expected	181	None	replace
1658	[BUG]  [BUGGY]  if(urlSafe!=  null)  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [CE]  ';'  expected  [FE]                        ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  if(urlSafe!=  null)  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	if(urlSafe!=  null)  {  System.arraycopy(CHUNK_SEPARATOR,  0,  this.lineSeparator,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }	  System.arraycopy(CHUNK_SEPARATOR,    0,    urlSafe,    0,    urlSafe.length);    this.lineSeparator    =    urlSafe;    	non-compiled	[CE]  ';'  expected	181	None	replace
1659	[BUG]  [BUGGY]  if(urlSafe  instanceof  byte[])  {  System.arraycopy(CHUNK_SEPARATOR,  0,  urlSafe,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [CE]  ';'  expected  [FE]                          ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  if(urlSafe  instanceof  byte[])  {  System.arraycopy(CHUNK_SEPARATOR,  0,  urlSafe,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }  [BUGGY]        [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	if(urlSafe  instanceof  byte[])  {  System.arraycopy(CHUNK_SEPARATOR,  0,  urlSafe,  0,  urlSafe.length);  this.lineSeparator  =  urlSafe;  }	  System.arraycopy(CHUNK_SEPARATOR,    0,    urlSafe,    0,    urlSafe.length);    this.lineSeparator    =    urlSafe;    	non-compiled	[CE]  ';'  expected	181	None	replace
1660	[BUG]  [BUGGY]  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  this(0x  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  [CE]  ';'  expected  [FE]                              ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  this(0x  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  this(0x  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc  descarc	  descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarc    descarccat    	non-compiled	[CE]  ';'  expected	375	None	replace
1661	[BUG]  [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.buffer,  0,  CHUNK_SEPARATOR);  [CE]  ';'  expected  [FE]                        ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this.buffer,  0,  CHUNK_SEPARATOR);  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(CHUNK_SEPARATOR,  0,  this.buffer,  0,  CHUNK_SEPARATOR);	  System.arraycopy(this.buffer,    0,    this.urlSafe,    0,    CHUNK_SEPARATOR);    	non-compiled	[CE]  ';'  expected	110	None	replace
1662	[BUG]  [BUGGY]  System.arraycopy(this.buffer,  0,  this.urlSafe,  0,  CHUNK_SEPARATOR,  urlSafe);  [CE]  ';'  expected  [FE]                          ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(this.buffer,  0,  this.urlSafe,  0,  CHUNK_SEPARATOR,  urlSafe);  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(this.buffer,  0,  this.urlSafe,  0,  CHUNK_SEPARATOR,  urlSafe);	  System.arraycopy(this.buffer,    0,    this.urlSafe,    0,    CHUNK_SEPARATOR);    	non-compiled	[CE]  ';'  expected	110	None	replace
1663	[BUG]  [BUGGY]  System.arraycopy(this.buffer,  0,  this.urlSafe,  0,  CHUNK_SEPARATOR  +  1);  [CE]  ';'  expected  [FE]                            ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(this.buffer,  0,  this.urlSafe,  0,  CHUNK_SEPARATOR  +  1);  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(this.buffer,  0,  this.urlSafe,  0,  CHUNK_SEPARATOR  +  1);	  System.arraycopy(this.buffer,    0,    this.urlSafe,    0,    CHUNK_SEPARATOR);    	non-compiled	[CE]  ';'  expected	110	None	replace
1664	[BUG]  [BUGGY]  System.arraycopy(chunkSafe,  0,  this.urlSafe,  0,  urlSafe.length);  [CE]  ';'  expected  [FE]                                ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(chunkSafe,  0,  this.urlSafe,  0,  urlSafe.length);  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(chunkSafe,  0,  this.urlSafe,  0,  urlSafe.length);	  System.arraycopy(urlSafe,    0,    this.urlSafe,    0,    urlSafe.length);    	non-compiled	[CE]  ';'  expected	85	None	replace
1665	[BUG]  [BUGGY]  System.arraycopy(urlSafe,  0,  this.urlSafe,  0,  urlSafe.length  +  1);  [CE]  ';'  expected  [FE]                                  ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(urlSafe,  0,  this.urlSafe,  0,  urlSafe.length  +  1);  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(urlSafe,  0,  this.urlSafe,  0,  urlSafe.length  +  1);	  System.arraycopy(urlSafe,    0,    this.urlSafe,    0,    urlSafe.length);    	non-compiled	[CE]  ';'  expected	85	None	replace
1666	[BUG]  [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this,  0,  urlSafe.intValue());  [CE]  ';'  expected  [FE]                  ComparisonFailure      [CONTEXT]      public  Base64(boolean  urlSafe)  {  this(MIME_CHUNK_SIZE,  CHUNK_SEPARATOR,  urlSafe);      [BUGGY]  System.arraycopy(CHUNK_SEPARATOR,  0,  this,  0,  urlSafe.intValue());  [BUGGY]      }  [CLASS]  Base64  [METHOD]  <init>  [RETURN_TYPE]  Base64(boolean)  boolean  urlSafe  [VARIABLES]  byte[]  CHUNK_SEPARATOR  DECODE_TABLE  STANDARD_ENCODE_TABLE  URL_SAFE_ENCODE_TABLE  buffer  encodeTable  lineSeparator  boolean  eof  urlSafe  byte  PAD  int  DEFAULT_BUFFER_RESIZE_FACTOR  DEFAULT_BUFFER_SIZE  MASK_6BITS  MASK_8BITS  MIME_CHUNK_SIZE  PEM_CHUNK_SIZE  currentLinePos  decodeSize  encodeSize  lineLength  modulus  pos  readPos  x  	projects/Codec7/src/java/org/apache/commons/codec/binary/Base64.java	0.5	257	257	2	replace	System.arraycopy(CHUNK_SEPARATOR,  0,  this,  0,  urlSafe.intValue());	  System.arraycopy(CHUNK_SEPARATOR,    0,    this,    0,    urlSafe.byteValue());    	non-compiled	[CE]  ';'  expected	142	None	replace
